ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3
sengas-saunter-loop-b,Sengas Saunter Loop B Trail,"Sunshine Coast B, British Columbia",easy,3.6,1.8,58,Loop,"Hiking, Walking, Forest, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/sengas-saunter-loop-b?ref=result-card,sengas-saunter-loop-b-0.jpg,sengas-saunter-loop-b-1.jpg,sengas-saunter-loop-b-2.jpg
fishermens-trail,Fishermen's Trail,"Kitimat, British Columbia",easy,3.9,10.6,283,Out & Back,"Fishing, Hiking, Nature trips, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/fishermens-trail?ref=result-card,fishermens-trail-0.jpg,fishermens-trail-1.jpg,fishermens-trail-2.jpg
happy-face-twin-flower-lane-and-swamp-circle,"Happy Face, Twin Flower Lane and Swamp Circle",Seal Bay Regional Nature Park,easy,4.3,3.7,74,Loop,"Kid friendly, Hiking, Walking, Running, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/happy-face-twin-flower-lane-and-swamp-circle?ref=result-card,happy-face-twin-flower-lane-and-swamp-circle-0.jpg,happy-face-twin-flower-lane-and-swamp-circle-1.jpg,happy-face-twin-flower-lane-and-swamp-circle-2.jpg
browne-creek-wetlands-loop,Browne Creek Wetlands Loop,Browne Creek Wetlands,easy,4.5,4.2,14,Loop,"Dogs on leash, Kid friendly, Hiking, Horseback riding, Nature trips, Walking, Bird watching, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/browne-creek-wetlands-loop?ref=result-card,browne-creek-wetlands-loop-0.jpg,browne-creek-wetlands-loop-1.jpg,browne-creek-wetlands-loop-2.jpg
channel-ridge-bench-trail,Channel Ridge Bench Trail,"Capital F, British Columbia",easy,4.4,8.9,255,Loop,"Hiking, Walking, Bird watching, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/channel-ridge-bench-trail?ref=result-card,channel-ridge-bench-trail-0.jpg,channel-ridge-bench-trail-1.jpg,channel-ridge-bench-trail-2.jpg
brockton-point-trail,Brockton Point Trail,Stanley Park,easy,4.5,1.3,24,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Views",https://www.alltrails.com/trail/canada/british-columbia/brockton-point-trail?ref=result-card,brockton-point-trail-0.jpg,brockton-point-trail-1.jpg,brockton-point-trail-2.jpg
alouette-lake-kayak,Alouette Lake Kayak,Golden Ears Provincial Park,easy,3.8,12.2,1,Loop,"Kid friendly, Paddle sports, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/alouette-lake-kayak?ref=result-card,alouette-lake-kayak-0.jpg,alouette-lake-kayak-1.jpg,alouette-lake-kayak-2.jpg
barnes-lake,Barnes Lake,"Kamloops, British Columbia",easy,3.5,8.9,279,Loop,"Dogs on leash, Kid friendly, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/barnes-lake?ref=result-card,barnes-lake-0.jpg,barnes-lake-1.jpg,barnes-lake-2.jpg
havenwood-park-loops,Havenwood Loops,Havenwood Park,easy,3.9,1.6,21,Loop,"Kid friendly, Hiking, Walking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/havenwood-park-loops?ref=result-card,havenwood-park-loops-0.jpg,havenwood-park-loops-1.jpg,havenwood-park-loops-2.jpg
cook-creek-loop,Cook Creek Loop,Beauford East Woodlands,easy,3.4,4,171,Loop,"Hiking, Mountain biking, Nature trips, Forest, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/cook-creek-loop?ref=result-card,cook-creek-loop-0.jpg,cook-creek-loop-1.jpg,cook-creek-loop-2.jpg
forests-for-the-world-lookout,Forests for the World Lookout,"Prince George, British Columbia",easy,4.3,2.3,65,Loop,"Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/forests-for-the-world-lookout?ref=result-card,forests-for-the-world-lookout-0.jpg,forests-for-the-world-lookout-1.jpg,forests-for-the-world-lookout-2.jpg
bright-angel-loop,Bright Angel Loop,Bright Angel Park,easy,3.7,1.3,22,Loop,"Hiking, Walking, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/bright-angel-loop?ref=result-card,bright-angel-loop-0.jpg,bright-angel-loop-1.jpg,bright-angel-loop-2.jpg
mack-laing-nature-park,Mack Laing Nature Park,"Comox, British Columbia",easy,3.6,1.6,28,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Forest, River, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/mack-laing-nature-park?ref=result-card,mack-laing-nature-park-0.jpg,mack-laing-nature-park-1.jpg,mack-laing-nature-park-2.jpg
fuller-lake-arena,Fuller Lake Arena Grounds,"North Cowichan, British Columbia",easy,3.8,3.4,42,Loop,"Kid friendly, Hiking, Walking, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/fuller-lake-arena?ref=result-card,fuller-lake-arena-0.jpg,fuller-lake-arena-1.jpg,fuller-lake-arena-2.jpg
smiths-trail,Smith's Trail,"Nanaimo C, British Columbia",easy,3.8,1.6,32,Loop,"Kid friendly, Hiking, Nature trips, Running, Forest",https://www.alltrails.com/trail/canada/british-columbia/smiths-trail?ref=result-card,smiths-trail-0.jpg,smiths-trail-1.jpg,smiths-trail-2.jpg
tsolum-river-trail,Tsolum River Trail,"Puntledge, British Columbia",easy,3.3,2.3,88,Out & Back,"Hiking, Walking, Running, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/tsolum-river-trail?ref=result-card,tsolum-river-trail-0.jpg,tsolum-river-trail-1.jpg,tsolum-river-trail-2.jpg
panama-flats-loop,Panama Flats Loop,"Saanich, British Columbia",easy,3.4,2.1,12,Loop,"Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Views, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/panama-flats-loop?ref=result-card,panama-flats-loop-0.jpg,panama-flats-loop-1.jpg,panama-flats-loop-2.jpg
martin-falls,Martin Falls ,"Chetwynd, British Columbia",easy,4.1,0.8,29,Out & Back,"Hiking, Nature trips, Walking, Forest, River, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/martin-falls?ref=result-card,martin-falls-0.jpg,martin-falls-1.jpg,martin-falls-2.jpg
enchanted-forest-trail,Enchanted Forest Trail,"Capital G, British Columbia",easy,3.8,0.8,9,Loop,"Hiking, Walking, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/enchanted-forest-trail?ref=result-card,enchanted-forest-trail-0.jpg,enchanted-forest-trail-1.jpg,enchanted-forest-trail-2.jpg
north-john-dean,North John Dean,John Dean Provincial Park,easy,3.8,1.9,63,Loop,"Hiking, Walking, Bird watching, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/north-john-dean?ref=result-card,north-john-dean-0.jpg,north-john-dean-1.jpg,north-john-dean-2.jpg
pebble-beach,Pebble Beach,"Central Kootenay A, British Columbia",easy,4.6,2.9,156,Out & Back,"Camping, Hiking, Walking, Bird watching, Beach, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/pebble-beach?ref=result-card,pebble-beach-0.jpg,pebble-beach-1.jpg,pebble-beach-2.jpg
boyle-point-morrison-marsh,Boyle Point and Morrison Marsh Loop,Boyle Point Provincial Park,easy,3.3,10.8,337,Loop,"Hiking, Nature trips, Walking, Bird watching, Beach, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/boyle-point-morrison-marsh?ref=result-card,boyle-point-morrison-marsh-0.jpg,boyle-point-morrison-marsh-1.jpg,boyle-point-morrison-marsh-2.jpg
pipeline-trail,Pipeline Trail,"Nanaimo C, British Columbia",easy,4.2,6.9,141,Out & Back,"Hiking, Walking, Dog friendly, Forest, River, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/pipeline-trail?ref=result-card,pipeline-trail-0.jpg,pipeline-trail-1.jpg,pipeline-trail-2.jpg
home-run-and-upper-veedol-trail,Home Run and Upper Veedol Trail,Ellison Provincial Park ,easy,4.2,5.3,212,Loop,"Dogs on leash, Kid friendly, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/home-run-and-upper-veedol-trail?ref=result-card,home-run-and-upper-veedol-trail-0.jpg,home-run-and-upper-veedol-trail-1.jpg,home-run-and-upper-veedol-trail-2.jpg
tom-lacey-trail,Tom Lacey Trail,"Merritt, British Columbia",easy,4.1,7.9,250,Out & Back,"Hiking, Nature trips, Running, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/tom-lacey-trail?ref=result-card,tom-lacey-trail-0.jpg,tom-lacey-trail-1.jpg,tom-lacey-trail-2.jpg
railway-path,Railway Greenway,"Richmond, British Columbia",easy,3.8,4.5,3,Point to point,"Kid friendly, Road biking, Walking, City walk",https://www.alltrails.com/trail/canada/british-columbia/railway-path?ref=result-card,railway-path-0.jpg,railway-path-1.jpg,railway-path-2.jpg
doc-findlay-red-fox-kinnickkinnick-loop,"Doc Findlay, Red Fox, Kinnickkinnick Loop",Kenna Cartwright Nature Park,easy,4.4,2.6,67,Loop,"Hiking, Nature trips, Walking, Bird watching, Running, Views",https://www.alltrails.com/trail/canada/british-columbia/doc-findlay-red-fox-kinnickkinnick-loop?ref=result-card,doc-findlay-red-fox-kinnickkinnick-loop-0.jpg,doc-findlay-red-fox-kinnickkinnick-loop-1.jpg,doc-findlay-red-fox-kinnickkinnick-loop-2.jpg
ward-s-ferry-trail,Ward's Ferry Trail,"Nelson, British Columbia",easy,1.9,8.2,123,Point to point,"Hiking, Nature trips, Dog friendly, River, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/ward-s-ferry-trail?ref=result-card,ward-s-ferry-trail-0.jpg,ward-s-ferry-trail-1.jpg,ward-s-ferry-trail-2.jpg
delaurentiis-bluffs,Delaurentiis Bluffs,"Salmo, British Columbia",easy,3.4,4.2,508,Loop,"Hiking, Nature trips, Snowshoeing, Bird watching, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/delaurentiis-bluffs?ref=result-card,delaurentiis-bluffs-0.jpg,delaurentiis-bluffs-1.jpg,delaurentiis-bluffs-2.jpg
boulderwood-hill-loop,Boulderwood Hill Loop,Boulderwood Hill Park,easy,4.6,1.1,24,Loop,"Kid friendly, Hiking, Nature trips, Walking, Dog friendly, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/boulderwood-hill-loop?ref=result-card,boulderwood-hill-loop-0.jpg,boulderwood-hill-loop-1.jpg,boulderwood-hill-loop-2.jpg
park-royal-and-back,Park Royal Loop,Ambleside Park,easy,3.8,4.8,32,Loop,"Hiking, Nature trips, Walking, Bird watching, Running",https://www.alltrails.com/trail/canada/british-columbia/park-royal-and-back?ref=result-card,park-royal-and-back-0.jpg,park-royal-and-back-1.jpg,park-royal-and-back-2.jpg
beaver-pond-trail--2,Beaver Pond Trail ,E.C. Manning Provincial Park,easy,4,5.1,96,Out & Back,"Kid friendly, Hiking, Nature trips, Bird watching, Running, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/beaver-pond-trail--2?ref=result-card,beaver-pond-trail--2-0.jpg,beaver-pond-trail--2-1.jpg,beaver-pond-trail--2-2.jpg
garibaldi-lake-trail,Garibaldi Lake Trail,Garibaldi Provincial Park,moderate,4.5,20.3,"1,012",Out & Back,"Backpacking, Camping, Hiking, Snowshoeing, Forest, Lake, Views, Wildflowers, Wildlife, Fee, No dogs",https://www.alltrails.com/trail/canada/british-columbia/garibaldi-lake-trail?ref=result-card,garibaldi-lake-trail-0.jpg,garibaldi-lake-trail-1.jpg,garibaldi-lake-trail-2.jpg
bowen-lookout-and-st-mark-s-summit-via-howe-sound-crest-trail,Bowen Lookout and Saint Marks Summit via Howe Sound Crest Trail,Cypress Provincial Park,moderate,4.4,12.2,605,Loop,"Dogs on leash, Hiking, Bird watching, Running, Forest, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/bowen-lookout-and-st-mark-s-summit-via-howe-sound-crest-trail?ref=result-card,bowen-lookout-and-st-mark-s-summit-via-howe-sound-crest-trail-0.jpg,bowen-lookout-and-st-mark-s-summit-via-howe-sound-crest-trail-1.jpg,bowen-lookout-and-st-mark-s-summit-via-howe-sound-crest-trail-2.jpg
jug-island-beach-trail--2,Jug Island Beach Trail,Belcarra Regional Park,moderate,4.4,5.1,221,Out & Back,"Dogs on leash, Kid friendly, Fishing, Hiking, Walking, Bird watching, Beach, Forest, Views, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/jug-island-beach-trail--2?ref=result-card,jug-island-beach-trail--2-0.jpg,jug-island-beach-trail--2-1.jpg,jug-island-beach-trail--2-2.jpg
buntzen-lake-trail,Buntzen Lake Trail,Buntzen Lake Recreational Area,moderate,4.3,10.5,301,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Running, Beach, Forest, Lake, Partially paved, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/buntzen-lake-trail?ref=result-card,buntzen-lake-trail-0.jpg,buntzen-lake-trail-1.jpg,buntzen-lake-trail-2.jpg
norvan-falls,Norvan Falls,Lynn Headwaters Regional Park,moderate,4.1,14,360,Out & Back,"Hiking, Dog friendly, Forest, River, Views, Waterfall, Wildflowers, Wildlife, Rocky, Snow",https://www.alltrails.com/trail/canada/british-columbia/norvan-falls?ref=result-card,norvan-falls-0.jpg,norvan-falls-1.jpg,norvan-falls-2.jpg
emerald-lake-trail,Emerald Lake Trail,Yoho National Park,moderate,4.3,10.8,373,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Snowshoeing, Walking, Bird watching, Running, Forest, Lake, Partially paved, Views, Waterfall, Wildlife, Muddy, Snow",https://www.alltrails.com/trail/canada/british-columbia/emerald-lake-trail?ref=result-card,emerald-lake-trail-0.jpg,emerald-lake-trail-1.jpg,emerald-lake-trail-2.jpg
elfin-lakes-diamondhead,Elfin Lakes,Garibaldi Provincial Park,moderate,4.5,20.1,821,Out & Back,"Backpacking, Camping, Cross-country skiing, Hiking, Mountain biking, Snowshoeing, Forest, Lake, Views, Wildflowers, Wildlife, Bugs, Rocky, Snow, No dogs",https://www.alltrails.com/trail/canada/british-columbia/elfin-lakes-diamondhead?ref=result-card,elfin-lakes-diamondhead-0.jpg,elfin-lakes-diamondhead-1.jpg,elfin-lakes-diamondhead-2.jpg
dog-mountain-trail,Dog Mountain Trail,Mount Seymour Provincial Park,moderate,4.3,5.6,165,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Snowshoeing, Running, Forest, Lake, Views, Wildlife, Rocky, Snow",https://www.alltrails.com/trail/canada/british-columbia/dog-mountain-trail?ref=result-card,dog-mountain-trail-0.jpg,dog-mountain-trail-1.jpg,dog-mountain-trail-2.jpg
kennedy-falls-via-cedar-tree-trail,Kennedy Falls via Cedar Tree Trail,Lynn Headwaters Regional Park,moderate,4.3,12.1,477,Out & Back,"Dogs on leash, Hiking, Nature trips, Forest, Waterfall, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/kennedy-falls-via-cedar-tree-trail?ref=result-card,kennedy-falls-via-cedar-tree-trail-0.jpg,kennedy-falls-via-cedar-tree-trail-1.jpg,kennedy-falls-via-cedar-tree-trail-2.jpg
eagle-bluff-trail,Eagleridge Bluffs via Black Mountain Trail,Cypress Provincial Park,moderate,4.5,8.2,435,Out & Back,"Dogs on leash, Hiking, Nature trips, Bird watching, Forest, Lake, Views, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/eagle-bluff-trail?ref=result-card,eagle-bluff-trail-0.jpg,eagle-bluff-trail-1.jpg,eagle-bluff-trail-2.jpg
watersprite-lake-summer-route,Watersprite Lake (Summer Route),"Seaichem 16, British Columbia",moderate,4.5,19,736,Out & Back,"Dogs on leash, Hiking, Forest, Lake, Views, Wildflowers, Wildlife, Rocky, Scramble, Snow",https://www.alltrails.com/trail/canada/british-columbia/watersprite-lake-summer-route?ref=result-card,watersprite-lake-summer-route-0.jpg,watersprite-lake-summer-route-1.jpg,watersprite-lake-summer-route-2.jpg
black-mountain-and-cabin-lake,Black Mountain and Cabin Lake,Cypress Provincial Park,moderate,4.3,6,363,Loop,"Dogs on leash, Hiking, Snowshoeing, Bird watching, Running, Forest, Lake, River, Views, Wildlife, Rocky, Snow",https://www.alltrails.com/trail/canada/british-columbia/black-mountain-and-cabin-lake?ref=result-card,black-mountain-and-cabin-lake-0.jpg,black-mountain-and-cabin-lake-1.jpg,black-mountain-and-cabin-lake-2.jpg
lindeman-and-greendrop-lakes-trail,Lindeman and Greendrop Lakes Trail,Chilliwack Lake Provincial Park,moderate,4.3,10.9,469,Out & Back,"Camping, Fishing, Hiking, Nature trips, Bird watching, Dog friendly, Forest, Lake, Views, Waterfall, Wildflowers, Wildlife, Bridge out, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/lindeman-and-greendrop-lakes-trail?ref=result-card,lindeman-and-greendrop-lakes-trail-0.jpg,lindeman-and-greendrop-lakes-trail-1.jpg,lindeman-and-greendrop-lakes-trail-2.jpg
hunter-trail,Hunter Trail,"Mission, British Columbia",moderate,4.3,7.7,324,Out & Back,"Hiking, Nature trips, Bird watching, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hunter-trail?ref=result-card,hunter-trail-0.jpg,hunter-trail-1.jpg,hunter-trail-2.jpg
lindeman-lake-trail,Lindeman Lake Trail,Chilliwack Lake Provincial Park,moderate,4.2,3.5,238,Out & Back,"Dogs on leash, Camping, Hiking, Nature trips, Forest, Lake, River, Views, Wildlife, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/lindeman-lake-trail?ref=result-card,lindeman-lake-trail-0.jpg,lindeman-lake-trail-1.jpg,lindeman-lake-trail-2.jpg
cheakamus-lake-trail,Cheakamus Lake Trail,Garibaldi Provincial Park,moderate,4.4,14.3,402,Out & Back,"Camping, Hiking, Mountain biking, Forest, Lake, Views, Wildflowers, Wildlife, Bugs, Muddy, No dogs",https://www.alltrails.com/trail/canada/british-columbia/cheakamus-lake-trail?ref=result-card,cheakamus-lake-trail-0.jpg,cheakamus-lake-trail-1.jpg,cheakamus-lake-trail-2.jpg
three-brothers-mountain-via-heather-trail,Three Brothers Mountain via Heather Trail,E.C. Manning Provincial Park,moderate,4.4,20.4,846,Out & Back,"Dogs on leash, Backpacking, Camping, Cross-country skiing, Hiking, Skiing, Snowshoeing, Forest, Views, Wildflowers, Wildlife, Muddy, Rocky, Scramble, No shade",https://www.alltrails.com/trail/canada/british-columbia/three-brothers-mountain-via-heather-trail?ref=result-card,three-brothers-mountain-via-heather-trail-0.jpg,three-brothers-mountain-via-heather-trail-1.jpg,three-brothers-mountain-via-heather-trail-2.jpg
abby-grind-trail--2,Abby Grind Trail,Sumas Mountain Regional Park,moderate,4.1,3.4,424,Loop,"Dogs on leash, Kid friendly, Hiking, Forest, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/abby-grind-trail--2?ref=result-card,abby-grind-trail--2-0.jpg,abby-grind-trail--2-1.jpg,abby-grind-trail--2-2.jpg
