1069,Celeste Lake via Iceline Trail,Yoho National Park,moderate,4.5,16.6 km,913 m,Loop,", Dogs on leash, Hiking, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife, Rocky, Snow",https://www.alltrails.com/trail/canada/british-columbia/celeste-lake-via-iceline-trail?ref=result-card
1070,Hoover Lake Trail,Mission Municipal Forest,moderate,4,7.7 km,375 m,Out &amp; back,", Dogs on leash, Hiking, Snowshoeing, Forest, Lake, Views, Wildflowers, Wildlife, Blowdown, Muddy",https://www.alltrails.com/trail/canada/british-columbia/hoover-lake-trail?ref=result-card
1071,Helm Creek and Panorama Ridge,Garibaldi Provincial Park,moderate,4.6,29.6 km,"1,563 m",Out &amp; back,", Camping, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, River, Views, Wildflowers, Wildlife, Bugs, No dogs",https://www.alltrails.com/trail/canada/british-columbia/helm-creek-and-panorama-ridge?ref=result-card
1072,Crooked Falls,Este-tiwilh/Sigurd Creek Conservancy,moderate,4.3,5.5 km,511 m,Out &amp; back,", Hiking, Nature trips, Bird watching, Dog friendly, Forest, River, Views, Waterfall, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/crooked-creek-trail?ref=result-card
1073,Mount Gardner Loop Trail,Bowen Island Ecological Reserve,moderate,4.4,9.7 km,685 m,Loop,", Hiking, Nature trips, Bird watching, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife, Scramble",https://www.alltrails.com/trail/canada/british-columbia/mount-gardner-loop-trail?ref=result-card
1074,Eagleridge Bluffs Loop via Panorama and Black Mountain Trail,Cypress Provincial Park,moderate,4.2,9.3 km,454 m,Loop,", Dogs on leash, Hiking, Nature trips, Bird watching, Running, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/eagleridge-bluffs-loop-via-panorama-and-black-mountain-trail?ref=result-card
1075,Brohm Lake Interpretive Forest,Brohm Lake Day Use Recreation Site,moderate,4.1,8.5 km,407 m,Loop,", Kid friendly, Hiking, Nature trips, Bird watching, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/brohm-lake-interpretive-forest?ref=result-card
1076,Mount Tzouhalem,Mount Tzouhalem Municipal Forest,moderate,4.3,7.4 km,272 m,Loop,", Kid friendly, Hiking, Mountain biking, Nature trips, Bird watching, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mount-tzouhalem--2?ref=result-card
1077,Lynn Headwater Trail,Lynn Headwaters Regional Park,moderate,4.2,22.2 km,580 m,Loop,", Hiking, Nature trips, Rock climbing, Walking, Bird watching, Running, Dog friendly, Forest, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lynn-headwater-trail?ref=result-card
1078,Eagle Mountain Powerline Road,Eagle Mountain Park,moderate,4,8.2 km,280 m,Out &amp; back,", Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/eagle-mountain-trail?ref=result-card
1079,Quarry Trail to Mid-Marsh Trail Loop,Minnekhada Regional Park,moderate,4.3,4.7 km,195 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/quarry-trail-to-mid-marsh-trail-loop?ref=result-card
1080,Mount Boucherie from East Boundary Road,Mount Boucherie Regional Park,moderate,4.3,5.6 km,299 m,Out &amp; back,", Kid friendly, Hiking, Mountain biking, Nature trips, Views",https://www.alltrails.com/trail/canada/british-columbia/mount-boucherie-from-east-boundary-road?ref=result-card
1081,Coquitlam Crunch Trail,Bramble Park & Eagle Mountain Hydro,moderate,4,6.3 km,257 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/coquitlam-crunch-trail?ref=result-card
1082,Iron Mine Bay and Coppermine Trail Loop,"T'sou-Ke, British Columbia",moderate,4.5,9.3 km,282 m,Loop,", Hiking, Nature trips, Bird watching, Beach, Dog friendly, Forest, Views, Wildflowers, Wildlife, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/iron-mine-bay-and-coppermine-trail-loop?ref=result-card
1083,Battle Bluff Trail,Lac Du Bois Grasslands Provincial Park,moderate,4.3,5.3 km,283 m,Out &amp; back,", Kid friendly, Hiking, Walking, Bird watching, Dog friendly, Views, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/battle-bluff-trail--3?ref=result-card
1084,Woodhaven-Sasamat Trails,Belcarra Regional Park,moderate,4.2,9.0 km,202 m,Loop,", Dogs on leash, Kid friendly, Hiking, Walking, Bird watching, Running, Forest",https://www.alltrails.com/trail/canada/british-columbia/woodhaven-sasamat-trails?ref=result-card
1085,Widgeon Falls,Pinecone Burke Provincial Park ,moderate,4.7,15.3 km,168 m,Out &amp; back,", Dogs on leash, Backpacking, Camping, Hiking, Paddle sports, Forest, Lake, River, Views, Waterfall, Wildflowers, Wildlife, Rocky, Fee",https://www.alltrails.com/trail/canada/british-columbia/widgeon-falls?ref=result-card
1086,Bear Mountain Loop,Mission Municipal Forest,moderate,4.1,8.9 km,424 m,Loop,", Hiking, Mountain biking, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bear-mountain-loop?ref=result-card
1087,City On The Edge Of Forever,Rose Valley Regional Park,moderate,4.2,7.9 km,477 m,Loop,", Hiking, Nature trips, Bird watching, Forest, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/city-on-the-edge-of-forever?ref=result-card
1088,Cox Bay via Sakurai Lane,"Tofino, British Columbia",moderate,4.6,3.4 km,58 m,Out &amp; back,", Kid friendly, Hiking, Nature trips, Walking, Beach, Forest, Views, Wildlife, Over grown",https://www.alltrails.com/trail/canada/british-columbia/cox-bay-via-sakurai-lane?ref=result-card
1089,Ripple Rock Trail,Nymphe Cove Recreation Site,moderate,4.3,8.0 km,361 m,Out &amp; back,", Hiking, Nature trips, Walking, Bird watching, Running, Beach, Forest, River, Views, Wildflowers, Wildlife, Muddy, Rocky, Scramble, Historic site",https://www.alltrails.com/trail/canada/british-columbia/ripple-rock-trail?ref=result-card
1090,"Huckleberry, Hemlock, Salish and Imperial Loop",Pacific Spirit Regional Park,moderate,4.3,9.2 km,115 m,Loop,", Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Dog friendly, Forest",https://www.alltrails.com/trail/canada/british-columbia/huckleberry-trail?ref=result-card
1091,China Bowls via Davis Lake Main,Cumberland Community Forest,moderate,3.8,3.9 km,102 m,Out &amp; back,", Hiking, Nature trips, Walking, Running, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/china-bowls-via-davis-lake-main?ref=result-card
1092,Moul Falls Trail,Wells Gray Provincial Park,moderate,4.4,5.5 km,199 m,Out &amp; back,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Dog friendly, Forest, River, Views, Waterfall, Wildlife, Blowdown, Bugs, Rocky",https://www.alltrails.com/trail/canada/british-columbia/moul-falls-trail?ref=result-card
1093,Castle Peak Trail,Sooke Hills Wilderness Regional Park Reserve,moderate,4.4,10.1 km,422 m,Loop,", Dogs on leash, Hiking, Forest, Views, Wildflowers, Wildlife, Muddy, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/castle-peak-trail?ref=result-card
1094,The Abyss and Creeper Loop,"Nanaimo C, British Columbia",moderate,4.3,10.9 km,286 m,Loop,", Hiking, Nature trips, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/the-abyss-and-creeper-loop?ref=result-card
1095,Shaggy Mane Trail Loop,Campbell Valley Regional Park,moderate,4.1,10.6 km,99 m,Loop,", Hiking, Horseback riding, Walking, Running, Dog friendly, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/shaggy-mane-trail-loop?ref=result-card
1096,Kwai Lake and Forbidden Plateau Loop ,Strathcona Provincial Park,moderate,4.4,15.9 km,629 m,Loop,", Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/kwai-lake-and-forbidden-plateau-loop?ref=result-card
1097,Hollyburn Peak,Cypress Provincial Park,moderate,4.1,8.7 km,446 m,Out &amp; back,", Dogs on leash, Hiking, Nature trips, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/hollyburn-peak--2?ref=result-card
1098,Bald Mountain,Bald Mountain Park,moderate,4.5,10.5 km,471 m,Out &amp; back,", Hiking, Running, Forest, Views, Wildflowers, Wildlife, Over grown, Rocky",https://www.alltrails.com/trail/canada/british-columbia/bald-mountain?ref=result-card
1099,Swan Falls Trail,Buntzen Lake Recreational Area,moderate,4.3,9.3 km,321 m,Out &amp; back,", Hiking, Forest, Lake, Views, Waterfall, Wildlife, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/swan-falls-trail?ref=result-card
1100,Juniper Trail,Kootenay National Park,moderate,4.1,6.1 km,286 m,Out &amp; back,", Dogs on leash, Hiking, Nature trips, Walking, Views, Bugs, Fee",https://www.alltrails.com/trail/canada/british-columbia/juniper-trail?ref=result-card
1101,Beechey Head Loop,East Sooke Regional Park,moderate,4.5,5.8 km,146 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/beechey-head-loop?ref=result-card
1102,Nile Creek Trail (West),"Qualicum, British Columbia",moderate,4.3,3.9 km,106 m,Out &amp; back,", Kid friendly, Hiking, Nature trips, Walking, Running, Forest, River, Views, Muddy",https://www.alltrails.com/trail/canada/british-columbia/nile-creek-trail-west-side?ref=result-card
1103,Extension Ridge Trail Loop,"Nanaimo, British Columbia",moderate,4.2,8.9 km,239 m,Loop,", Hiking, Mountain biking, Walking, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/extension-ridge-trail-loop?ref=result-card
1104,Kokanee Lake via Gibson Lake Trail,Kokanee Glacier Provincial Park,moderate,4.8,10.1 km,533 m,Out &amp; back,", Hiking, Nature trips, Walking, Bird watching, Forest, Lake, Views, No dogs",https://www.alltrails.com/trail/canada/british-columbia/kokanee-lake-via-gibson-lake-trail?ref=result-card
1105,Heart Lake Loop,"Ladysmith, British Columbia",moderate,4.4,10.1 km,357 m,Loop,", Hiking, Running, Forest, Lake, Views, Waterfall, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/heart-lake-loop?ref=result-card
1106,Grant Hill Loop,"Maple Ridge, British Columbia",moderate,4,10.3 km,348 m,Loop,", Dogs on leash, Hiking, Mountain biking, Bird watching, Running, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/grant-hill-loop?ref=result-card
1107,Rooster Tree Lake Loop,Rose Valley Regional Park,moderate,4.5,4.5 km,217 m,Loop,", Kid friendly, Fishing, Hiking, Mountain biking, Walking, Running, Dog friendly, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/rooster-tree-lake-loop?ref=result-card
1108,Raven's Bluff,"Fraser Valley G, British Columbia",moderate,4.3,4.0 km,360 m,Out &amp; back,", Hiking, Nature trips, Dog friendly, Forest, River, Views, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/ravens-bluff?ref=result-card
1109,Al's Habrich Ridge Trail,"Squamish, British Columbia",moderate,4.2,6.3 km,405 m,Loop,", Hiking, Nature trips, Snowshoeing, Forest, River, Views, Muddy, Rocky, No dogs",https://www.alltrails.com/trail/canada/british-columbia/als-habrich-ridge-trail--2?ref=result-card
1110,Barrier Lake,Garibaldi Provincial Park,moderate,4.4,12.7 km,835 m,Out &amp; back,", Hiking, Nature trips, Walking, Bird watching, Forest, Lake, River, Views, Wildflowers, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/barrier-lake?ref=result-card
1111,Royal Roads Loop,"Colwood, British Columbia",moderate,4.3,6.8 km,73 m,Loop,", Kid friendly, Hiking, Running, Forest, Lake",https://www.alltrails.com/trail/canada/british-columbia/royal-roads-loop?ref=result-card
1112,Peden Lake from Sooke Potholes via Mary Vine Trail,Sea to Sea Regional Park,moderate,4.5,5.1 km,191 m,Out &amp; back,", Dogs on leash, Hiking, Mountain biking, Running, Forest, Lake, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/peden-lake-from-sooke-potholes-via-mary-vine-trail?ref=result-card
1113,"UBC Malcolm Knapp Red Trail, A10, Blue Trail, and C Loop",UBC Malcolm Knapp Research Forest,moderate,4.2,7.6 km,293 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Running, Forest, River, Views, Wildlife, Bugs, Rocky, No dogs",https://www.alltrails.com/trail/canada/british-columbia/red-trail-a10-blue-trail-and-c-loop?ref=result-card
1114,Gwillim Lakes,Valhalla Provincial Park,moderate,4.4,10.5 km,764 m,Out &amp; back,", Camping, Hiking, Nature trips, Walking, Bird watching, Running, Lake, Views, Waterfall, Wildflowers, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/gwillim-lakes?ref=result-card
1115,Alouette Lake Viewpoint Trail,Golden Ears Provincial Park,moderate,4.2,4.0 km,250 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Running, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/alouette-lake-viewpoint-trail?ref=result-card
1116,"Overlord, Lakeside &amp; Decker Loop",Blackcomb Mountain,moderate,4.6,9.5 km,545 m,Loop,", Hiking, Nature trips, Running, Forest, Lake, Views, Snow, No dogs",https://www.alltrails.com/trail/canada/british-columbia/overlord-lakeside-decker-loop?ref=result-card
1117,McKee Peak via McKee Road,"Abbotsford, British Columbia",moderate,4,5.6 km,260 m,Out &amp; back,", Kid friendly, Hiking, Mountain biking, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/mckee-peak-via-mckee-road--2?ref=result-card
1118,Ridge Park Loop Trail,Ridge Park,moderate,4,4.5 km,267 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Dog friendly, Forest, River, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/ridge-park-loop-trail?ref=result-card
1119,Sunshine Coast Trail,"Powell River A, British Columbia",moderate,4.3,152.7 km,"7,355 m",Point to point,", Dogs on leash, Backpacking, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/sunshine-coast-trail--4?ref=result-card
1120,Hollyburn Peak via Winter Access Trail,"West Vancouver, British Columbia",moderate,4.5,6.1 km,420 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Snowshoeing, Running, Forest, River, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hollyburn-peak-via-winter-access-trail?ref=result-card
1121,Osborne Bay Park: Yellow and Blue Trail,Osborne Bay Park,moderate,4.4,9.5 km,382 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Running, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/osborne-bay-park-yellow-and-blue-trail--2?ref=result-card
1122,Cedars Mill and Headwaters Loop,Lynn Headwaters Regional Park,moderate,4,16.9 km,348 m,Loop,", Hiking, Running, Dog friendly, Forest, River, Wildlife, Scramble",https://www.alltrails.com/trail/canada/british-columbia/cedars-mill-headwaters-loop?ref=result-card
1123,Munroe Lookout,Pinecone Burke Provincial Park ,moderate,4,7.0 km,628 m,Out &amp; back,", Hiking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/munroe-lookout?ref=result-card
1124,Lone Tree Hill,Lone Tree Hill Regional Park,moderate,4.4,1.9 km,132 m,Out &amp; back,", Hiking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lone-tree-hill?ref=result-card
1125,"Russ Creek Trail, Northeast Bay","Texada Island, British Columbia",moderate,5,4.8 km,168 m,Out &amp; back,", Camping, Fishing, Hiking, Nature trips, Walking, Bird watching, Beach, Dog friendly, Forest, River, Views, Waterfall, Wildflowers, Wildlife, Blowdown, Bugs, Muddy, Over grown, Rocky, Washed out, Off trail",https://www.alltrails.com/trail/canada/british-columbia/russ-creek-trail-northeast-bay?ref=result-card
1126,Mount Finlayson Trail,Goldstream Provincial Park,moderate,3.8,3.1 km,373 m,Out &amp; back,", Dogs on leash, Hiking, Nature trips, Bird watching, Forest, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/mount-finlayson-trail?ref=result-card
1127,Cypress Falls and Whyte Lake,Cypress Falls Park,moderate,4.2,10.1 km,380 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Running, Forest, Lake, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cypress-falls-and-whyte-lake?ref=result-card
1128,Lesser Garibaldi Lake,Garibaldi Provincial Park,moderate,4.5,13.2 km,842 m,Out &amp; back,", Backpacking, Camping, Hiking, Nature trips, Forest, Lake, Views, Wildflowers, Wildlife, Fee, No dogs",https://www.alltrails.com/trail/canada/british-columbia/lesser-garibaldi-lake?ref=result-card
